datestamp,identifier,subject,title,publisher,date,type,language,source,rights,creator,format,format - mediatype,format - subtype,relation,contributor,description,coverage,record id,record - header - setSpec
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-485C-D,Gebrauchsliteratur,Der Wackeren Christen und Kämpffer Himmlische Crone Welche auß dem Spruch S. Pauli 2. Tim. 4. herfür gesucht / und über dem tödtlichen hintriet der weiland HochEdlen/ HochEhr und Tugendreichen Frauen Mariannae Rottkirchin (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1661-01-01T00:00:00Z,text,deu,"Albinus, Friedrich: Der Wackeren Christen und Kämpffer. Brieg, 1661. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/33 / 354521]",CC BY SA,"Albinus, Friedrich",,,,,,,,dta:1892,dta
,http://hdl.handle.net/21.11120/0000-000C-485B-E,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200019-7,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-485E-B,Gebrauchsliteratur,Epitaphium Zieglerianum Oder Zieglerisches Grab- und EhrenGedächtnüs – Worein Aller Christlichen Sechswöchnerinnen Glaubwürdiges Kriegen/ und Herrliches Siegen Eingeschrieben Aus den schönen Triumphs-Worten des H. Apostels Pauli 2. Tim: 4. Ich habe einen guten Kampff gekämpffet etc. Bey dem Christ-Adelichen und Hoch-angesehnlichen Leichen-begängnüs Der Weiland Hoch- und WohlEdlegebohrnen/ VielerEhrenreichen und Hoch-Togendbegabten Frauen Helena Sabina Zieglerin (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1666-01-01T00:00:00Z,text,deu,"Hübener, George: Epitaphium Zieglerianum Oder Zieglerisches Grab- und EhrenGedächtnüs. Tauchritz, 1666. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/34 / 354522]",CC BY SA,"Hübener, George",,,,,,,,dta:1893,dta
,http://hdl.handle.net/21.11120/0000-000C-485D-C,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200020-1,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-4860-7,Gebrauchsliteratur,Der letzte Wille des Sohnes Gottes – Belangend Seine Gläubigen/ Wie Derselbe In seinem Allerheilichsten/ Allerbeweglichsten/ Aller-tröstlichsten Letzten Gebäthe/ Durch Seinen Eigenen Göttlichen Mund/ Seinem Himmlischen Vater ist vorgetragen worden: Johann. am XXII. v. 24. Bey Hoch-Adelicher Leich-Begängnüsse/ und Bestattung zur Erden Der nunmehr Säligst- in Gott Ruhenden Hoch-Wohl-Edel-Gebornen/ Hoch-Ehren- und Hoch-Tugend-begabten Frawen/ Frawen Maria Canitzin (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1677-01-01T00:00:00Z,text,deu,"Hartmann, Adam Samuel: Der letzte Wille des Sohnes Gottes. Lissa, 1677. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/35 / 354523]",CC BY SA,"Hartman, Adam-Samuel",,,,,,,,dta:1894,dta
,http://hdl.handle.net/21.11120/0000-000C-485F-A,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200021-6,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-4862-5,Gebrauchsliteratur,Das Lebendige Wasser/ Das tieffe unergründliche Meer/ Der starcke gewaltige Strohm/ Das klare Crystallene Qwall DER GÖTTLICHEN LIEBE/ Wie Dieselbige Ewig/ Kräfftig/ Frey und unverdient ist – Gepriesen und gezeiget in einer Christlichen Leichen-Predigt/ Zu Ehren und Hochseligem Andenken/ der numehr seligst in GOtt Ruhenden Hoch-Wohl-Edel-Gebornen/ Hoch-Ehren- und Hoch-Tugend-begabten Frawen / Frawen MARIA von Loszin (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1684-01-01T00:00:00Z,text,deu,"Hartman, Adam-Samuel: Das Lebendige Wasser. Lissa, 1684. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/36 / 354524]",CC BY SA,"Hartman, Adam-Samuel",,,,,,,,dta:1895,dta
,http://hdl.handle.net/21.11120/0000-000C-4861-6,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200022-1,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-4864-3,Gebrauchsliteratur,"Sterbe- und Begräbnüß-Tag, Gläubiger Christen Geburts- und Nahmens-Tag – Am Nahmens-Tag Der Hoch-Edelgebohrnen/ Gottergebenen Jungfrau Anna Catharina (vollständige digitalisierte Ausgabe)",DTA (DTA-Erweiterungen),1669-01-01T00:00:00Z,text,deu,"Gerlach, Benjamin: Sterbe- und Begräbnüß-Tag. Breslau, 1669. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/37 / 354525]",CC BY SA,"Gerlach, Benjamin",,,,,,,,dta:1896,dta
,http://hdl.handle.net/21.11120/0000-000C-4863-4,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200023-6,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-4866-1,Gebrauchsliteratur,Heimführung Der Braut Chrjstj zur Hochzeit in Himmel – Nach dem Bilde Psalm. XLV. 14. 15. 16. (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1672-01-01T00:00:00Z,text,deu,"Gerlach, Benjamin: Heimführung Der Braut Chrjstj zur Hochzeit in Himmel. Breslau, [1672]. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/39-43 / 354527]",CC BY SA,"Gerlach, Benjamin",,,,,,,,dta:1897,dta
,http://hdl.handle.net/21.11120/0000-000C-4865-2,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-202996-1,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-4868-F,Gebrauchsliteratur,Geistliche Verlobung Einer gläubigen Seelen mit Christo – Bey Hoch-Adelicher Leich-Bestattung Der Hoch-Edel-gebornen/ Hoch-Ehr-und Tugendreichen Jungfrauen Barbaren Helenen/ geborne von Sommerfeld (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1672-01-01T00:00:00Z,text,deu,"Hahnen, Gottfried: Geistliche Verlobung Einer gläubigen Seelen mit Christo. Breslau, [1672]. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/39-43 / 354528]",CC BY SA,"Hahnen, Gottfried",,,,,,,,dta:1898,dta
,http://hdl.handle.net/21.11120/0000-000C-4867-0,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-202997-6,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-486A-D,Gebrauchsliteratur,Schuldiger/ Aber/ ach leider! Traurige/ und letzte Ehren-Bezeugung – Gegen die weiland Hoch-Edel-Geborne/ Tugend-vollkommenste Jungfrau/ Jungfrau Barbara Helena Verlobte von Mauschwitz/ Geborne von Sommerfeldin (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1672-01-01T00:00:00Z,text,deu,"Mauschwitz, Karl Siegmund von: Schuldiger/ Aber/ ach leider! Breslau, [1672]. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/39-43 / 354529]",CC BY SA,"Mauschwitz, Karl Siegmund von",,,,,,,,dta:1899,dta
,http://hdl.handle.net/21.11120/0000-000C-4869-E,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-202999-3,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-4BE7-C,Gebrauchsliteratur,Führer zum Himmel – Gebet- und Belehrungsbuch für christliche Eheleute (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1921-01-01T00:00:00Z,text,deu,"Anonym: Führer zum Himmel. Gebet- und Belehrungsbuch für christliche Eheleute, hrsg. von einem Priester des Redemptoristenordens. Dülmen, 1921.",CC NC,Anonym,,,,,,,,dta:19,dta
,http://hdl.handle.net/21.11120/0000-000C-4BE6-D,Theologie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-30008-7,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-5032-1,Gebrauchsliteratur,Sieben-Gestirne Königlicher Busse/ das ist/ Die Sieben Buß-Psalmen/ Des Königes und Propheten Davids (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1671-01-01T00:00:00Z,text,deu,"Czepko, Daniel von: Sieben-Gestirne Königlicher Busse. Brieg, 1671. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Berlin SBB-PK, 5 in: Dm 6850]",CC NC,"Czepko, Daniel von",,,,,,,,dta:190,dta
,http://hdl.handle.net/21.11120/0000-000C-5031-2,Andachtsbuch,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905198651,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-486C-B,Gebrauchsliteratur,Mit Diesen Thränen Begleitete zu Jhrer Grufft wehmütigst – Seine Hertzlich geliebteste Jungfr. Braut (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1672-01-01T00:00:00Z,text,deu,"[N. N.]: Mit Diesen Thränen Begleitete zu Jhrer Grufft wehmütigst. [s. l.], [1672]. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/39-43 / 354529a]",CC BY SA,N. N.,,,,,,,,dta:1900,dta
,http://hdl.handle.net/21.11120/0000-000C-486B-C,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-202998-1,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-486E-9,Gebrauchsliteratur,Jrrdisch erwehleter/ Himmlisch vermähleter Braut Letztere Abschieds-Rede – Welche Nach seligstem Absterben Der Hoch-Edel-gebornen Jungfrauen Jungfrau Barbara Helena/ von Sommerfeldin (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1672-01-01T00:00:00Z,text,deu,"Sommerfeld, Franz Albrecht von: Jrrdisch erwehleter/ Himmlisch vermähleter Braut Letztere Abschieds-Rede. Breslau, 1672. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/39-43 / 354530]",CC BY SA,"Sommerfeld, Franz Albrecht von",,,,,,,,dta:1901,dta
,http://hdl.handle.net/21.11120/0000-000C-486D-A,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-203000-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-4870-5,Gebrauchsliteratur,Geistlicher Hirschen Zustand Oder Abbildung gläubiger Christen/ Beym Begräbnüß. Der weiland Wohl Edelgebohrnen/ VielEhr- und Tugendreichen Jungfrauen BARBARAE gebohrner von Axlebin Magnußin (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1664-01-01T00:00:00Z,text,deu,"Böttner, Kaspar Damian: Geistlicher Hirschen Zustand. Zittau, [1664]. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/44-46 / 354531]",CC BY SA,"Böttner, Kaspar Damian",,,,,,,,dta:1902,dta
,http://hdl.handle.net/21.11120/0000-000C-486F-8,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200296-1,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:07Z,http://hdl.handle.net/21.11120/0000-000C-4872-3,Gebrauchsliteratur,Himmlischer Hochzeit-Schatz/ und geistlicher Braut-Schmuck der gläubigen und seligen Kinder Gottes. Genommen aus dem 7. Cap. der Heimlichen Offenbahrung Sanct Johannis Bey ChristAdelichem Leichbegängnüs Der weyland/ HochEdelen/ WohlEhren und VielTugendbegabten Jungfrauen Barbara gebohrner Axlöwin/ Magnussen genant/ (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1664-01-01T00:00:00Z,text,deu,"Adolph, Christian: Himmlischer Hochzeit-Schatz/ und geistlicher Braut-Schmuck der gläubigen und seligen Kinder Gottes. Zittau, 1664. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/44-46 / 354532]",CC BY SA,"Adolph, Christian",,,,,,,,dta:1903,dta
,http://hdl.handle.net/21.11120/0000-000C-4871-4,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200300-6,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-4874-1,Gebrauchsliteratur,Wahre Christenthums-Bezeugung: Und zu guter Letzte/ Wohlverdienete Ehren-Bezeigung – Derer Weiland Hoch- und WohlEdelgebohrnen/ VielerEhren-reichen und Hoch Tugendsamen Jungfrauen/ J. Barbarä von Axleben/ Magnußin genant/ auf Groß-Reichaw etc. (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1664-01-01T00:00:00Z,text,deu,"Schröer, Friedrich : Wahre Christenthums-Bezeugung. Zittau, 1664. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 E 291/44-46 / 354533]",CC BY SA,"Schröer, Friedrich",,,,,,,,dta:1904,dta
,http://hdl.handle.net/21.11120/0000-000C-4873-2,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200294-1,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-4876-F,Gebrauchsliteratur,Christliche Leichpredigt/ Bey dem Begräbnüß deß Edelen Gestrengen/ Ehrenvesten/ Hoch vnd Wolbenambten/ Herren Joachim von Berge/ auff Herndorff vnd Clade/ Weiland Ferdinands deß I. Maximilians deß II. Rudolffs des II. aller dreyer Röm: Kayser Reichshoffrath (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1602-01-01T00:00:00Z,text,deu,"Füssel, Martin: Christliche Leichpredigt/ Bey dem Begräbnüß deß Edelen Gestrengen/ Ehrenvesten/ Hoch vnd Wolbenambten/ Herren Joachim von Berge. [s. l.], 1602. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 112 / 357469]",CC BY SA,"Füssel, Martin",,,,,,,,dta:1905,dta
,http://hdl.handle.net/21.11120/0000-000C-4875-0,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200026-0,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-4878-D,Gebrauchsliteratur,"Die doppelte Glückseligkeit der Gerechten Wurde Aus dem V. Cap. v. 16. 17. des Buches der Weißheit Bey denen Der weyland Hoch- und Wohlgebohrnen Frauen/ Frauen Ursula Magdalena, Freyin von Dyhrn und Schönau (vollständige digitalisierte Ausgabe)",DTA (DTA-Erweiterungen),1722-01-01T00:00:00Z,text,deu,"Kleiner, Johann Georg: Die doppelte Glückseligkeit der Gerechten. Brieg, 1722. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 482 / 358654]",CC BY SA,"Kleiner, Johann Georg",,,,,,,,dta:1906,dta
,http://hdl.handle.net/21.11120/0000-000C-4877-E,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200029-2,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-487A-B,Gebrauchsliteratur,Leichpredigt Vber den Spruch Apocal. 14. Selig sind die Todten/ die im Herrn sterben/ etc. – Bey ehrlichem Begräbniß Des Edlen/ Ehrnvesten vnd wolbenamten/ Herrn Adami von Seliger (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1621-01-01T00:00:00Z,text,deu,"Schmuck, Vincentius: Leichpredigt Vber den Spruch Apocal. 14. Leipzig, 1621. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 515/35 / 358766]",CC BY SA,"Schmuck, Vincentius",,,,,,,,dta:1907,dta
,http://hdl.handle.net/21.11120/0000-000C-4879-C,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200027-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-487C-9,Gebrauchsliteratur,Coelicum profligandae mortis Alexipharmacum Himmlische Cur und Artzney – Wordurch ein Christlicher Medicus oder Artzt ihm selbsten helffen/ und sein Leben vom Tode erretten kon. [...] Bey Ansehnlicher und Volckreicher Leich-Bestattung Des Edlen/ Wohl-Ehrenvesten/ Groß-Achtbaren und Hochgelahrten Herrn Johannis Laurentii Fabrj (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1673-01-01T00:00:00Z,text,deu,"Vogelhaupt, Nicolaus: Coelicum profligandae mortis Alexipharmacum. Guben, 1673. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 518 / 358773]",CC BY SA,"Vogelhaupt, Nicolaus",,,,,,,,dta:1908,dta
,http://hdl.handle.net/21.11120/0000-000C-487B-A,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200028-9,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-487E-7,Gebrauchsliteratur,Eine in Gott ruhende/ und also gantz ruhige Elisabeth – An der Weyland Hoch-Edel-gebohrnen Jungfr. Jungfr. Elisabeth von Festenberg/ Backischin (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1686-01-01T00:00:00Z,text,deu,"Böttner, Gottfried: Eine in Gott ruhende/ und also gantz ruhige Elisabeth. Zittau, 1686. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 543f. / 358833]",CC BY SA,"Böttner, Gottfried",,,,,,,,dta:1909,dta
,http://hdl.handle.net/21.11120/0000-000C-487D-8,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200030-6,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-5034-F,Belletristik,Triumph Bogen – welche Jhr Röm: Kayserl: auch zu Hungarn vnd Böhaimb Königl: Maytt: Ferdinand dem Dritten/ allzeit Mehrern der Reiche/ dem Fromen vnd Gerechten Fürsten vnd Vater der Deutschen Lande/ vnter dem Schutz vnd Schirm deß Wolgebornen Herren/ Herren Georg Ludwigen/ Herren von Stahremberg [et]c. aus Vnterthänigster Andacht vnd gehorsambster Demuth/ Zu Glückseligem Eintritt deß M. DC. XLI. Jahres setzet vnd heiliget (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1641-01-01T00:00:00Z,text,deu,"Czepko, Daniel von: Triumph Bogen. Breslau, 1641. [HAB Wolfenbüttel, HAB Wolfenbüttel, A: 132.1 Quod. 2° (3)]",CC NC,"Czepko, Daniel von",,,,,,,,dta:191,dta
,http://hdl.handle.net/21.11120/0000-000C-5033-0,Lyrik,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-20871-8,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-4880-2,Gebrauchsliteratur,Die Selige Glaubitzin – Oder/ Recht gläubende/ und so dann das Gute des Herrn/ im Lande der Lebendigen/ sehende/ Seele (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1693-01-01T00:00:00Z,text,deu,"Langen, Samuel: Die Selige Glaubitzin. Schlichtingsheim, 1693. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 652/1-4 / 359520]",CC BY SA,"Langen, Samuel",,,,,,,,dta:1910,dta
,http://hdl.handle.net/21.11120/0000-000C-487F-6,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-203001-0,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-4882-0,Gebrauchsliteratur,Die itzt abfallende und wandernde Blätter Als Ein Bilde des Lebens und Außganges – Der Weyland Hoch-und Wohl-Edelgebohrnen/ Viel-Ehren-reichen/ und noch mehr Tugendbegabten Frauen/ Frau Marjana/ Blaubitzin (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1692-01-01T00:00:00Z,text,deu,"Henel, Christoph: Die itzt abfallende und wandernde Blätter Als Ein Bilde des Lebens und Außganges. Schlichtingsheim, [1692]. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 652/1-4 / 359521]",CC BY SA,"Henel, Christoph",,,,,,,,dta:1911,dta
,http://hdl.handle.net/21.11120/0000-000C-4881-1,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-203002-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-4884-E,Gebrauchsliteratur,Den Todt im Leben Und das Leben im Tode (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1693-01-01T00:00:00Z,text,deu,"Klepperbein, Vertraugott: Den Todt im Leben Und das Leben im Tode. Schlichtingsheim (Oder), 1693. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 652/1-4 / 359522]",CC BY SA,"Klepperbein, Vertraugott",,,,,,,,dta:1912,dta
,http://hdl.handle.net/21.11120/0000-000C-4883-F,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-202976-3,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-4886-C,Gebrauchsliteratur,Abschied Der Gerechten auß dieser Welt – wie sie Valet machen/ was anlanget/ Sie selbst/ GOtt im Himmel/ Die Ihrigen/ die sie hinterlassen/ Auß dem CXXI. Psalm/ [...] Der Erbahren/ vnnd Viel-Ehren-Tugendreichen Frawen Justinen/ Des Ehrenvesten vnd Wolbenambten Herren David Henniges/ Bürgers (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1644-01-01T00:00:00Z,text,deu,"Holfeld, Johannes: Abschied Der Gerechten auß dieser Welt. Polnisch Lissa, 1644. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 805/1 / 359996]",CC BY SA,"Holfeld, Johannes",,,,,,,,dta:1913,dta
,http://hdl.handle.net/21.11120/0000-000C-4885-D,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200032-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-4888-A,Gebrauchsliteratur,Heilige Auffgabe der Seelen – Auß dem Seufftzer S. Stephani des Märtyrers/ in der Apostel Geschichte cap. 7. v. 55. HErr JEsu/ niem meinen Geist auff. Bey Christlicher Sepultur des Erbahren/ Kunstreichen vnd Wolgeachten Herrn Simeon Dussiges (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1645-01-01T00:00:00Z,text,deu,"Holfeld, Johannes: Heilige Auffgabe der Seelen. Polnisch Lissa, 1645. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 805/2 / 359997]",CC BY SA,"Holfeld, Johannes",,,,,,,,dta:1914,dta
,http://hdl.handle.net/21.11120/0000-000C-4887-B,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200033-0,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-488A-8,Gebrauchsliteratur,Die Hoffnung Jacobs Auß dem hertzlichen Seufftzer des Heiligen unnd jtzo sterbenden Patriachens/ Herr/ Ich warte auff dein Heil/ Gen. 49. v. 18. – Bey Christlicher unnd volckreicher Leichbestattung Des weiland Ehrenvesten/ Kunstreichen und Wolbenambten Herrn Georg Hüttels (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1653-01-01T00:00:00Z,text,deu,"Güntzel, Albert: Die Hoffnung Jacobs. [Lissa], 1653. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 805/5 / 360000]",CC BY SA,"Güntzel, Albert",,,,,,,,dta:1915,dta
,http://hdl.handle.net/21.11120/0000-000C-4889-9,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200034-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:08Z,http://hdl.handle.net/21.11120/0000-000C-488C-6,Gebrauchsliteratur,Officina mystica – Oder Geistliche Creutz- und Trost-Apotecke/ Auß dem 126. Psal. v. 56. Die mit Thränen säen/ werden mit Frewden erndten/ etc. Zu sonderbahren Ehren-Gedächtniß Dem Weyland Ehrenvesten/ Wolbenambten und Kunstreichen Herrn Friedrich Steinbornen (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1645-01-01T00:00:00Z,text,deu,"Hayn, Johann: Officina mystica Oder Geistliche Creutz- und Trost-Apotecke. Polnisch Lissa, 1645. [Universitätsbibliothek Breslau , Universitätsbibliothek Breslau, 4 F 805/6 / 360001]",CC BY SA,"Hayn, Johann",,,,,,,,dta:1916,dta
,http://hdl.handle.net/21.11120/0000-000C-488B-7,Leichenpredigt,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200035-0,,,,,,,,,,,,,,,,,,
